seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr19	46497961	46498065	105	*	X14428	729440	46498719	46521874	23156	+	653	upstream	653	CCDC61
chr19	46498661	46498736	76	*	X14429	729440	46498719	46521874	23156	+	0	overlapStart	0	CCDC61
chr19	46498812	46499006	195	*	X14430	729440	46498719	46521874	23156	+	0	inside	92	CCDC61
chr19	46520122	46520271	150	*	X14433	768217	46522190	46522307	118	+	1918	upstream	1918	MIR769
chr19	46520420	46520510	91	*	X14434	768217	46522190	46522307	118	+	1679	upstream	1679	MIR769
chr19	46705214	46705393	180	*	X14435	93429	46706683	46718094	11412	+	1289	upstream	1289	LOC93429
chr19	46706414	46706439	26	*	X14436	93429	46706683	46718094	11412	+	243	upstream	243	LOC93429
chr19	47103497	47103616	120	*	X14444	808	47104512	47114039	9528	+	895	upstream	895	CALM3
chr19	47104457	47104636	180	*	X14445	808	47104512	47114039	9528	+	0	overlapStart	0	CALM3
chr19	47104457	47104636	180	*	X14445	100506012	46984045	47104457	120413	-	0	overlapStart	0	PPP5D1
chr19	47104742	47104786	45	*	X14446	808	47104512	47114039	9528	+	0	inside	229	CALM3
chr19	47104742	47104786	45	*	X14446	100506012	46984045	47104457	120413	-	284	upstream	284	PPP5D1
chr19	47105072	47105461	390	*	X14447	100506012	46984045	47104457	120413	-	614	upstream	614	PPP5D1
chr19	47105567	47105836	270	*	X14448	100506012	46984045	47104457	120413	-	1109	upstream	1109	PPP5D1
chr19	47137671	47137850	180	*	X14451	94235	47137333	47137939	607	-	0	inside	88	GNG8
chr19	47138057	47138392	336	*	X14452	94235	47137333	47137939	607	-	117	upstream	117	GNG8
chr19	47162711	47162980	270	*	X14454	100506068	47163621	47180713	17093	+	640	upstream	640	DACT3-AS1
chr19	47163026	47163145	120	*	X14455	100506068	47163621	47180713	17093	+	475	upstream	475	DACT3-AS1
chr19	47163436	47163585	150	*	X14456	100506068	47163621	47180713	17093	+	35	upstream	35	DACT3-AS1
chr19	47163856	47163975	120	*	X14457	100506068	47163621	47180713	17093	+	0	inside	234	DACT3-AS1
chr19	47164246	47164469	224	*	X14458	147906	47150869	47164395	13527	-	0	overlapStart	0	DACT3
chr19	47220064	47220183	120	*	X14462	25865	47177573	47220384	42812	-	0	inside	200	PRKD2
chr19	47220244	47220363	120	*	X14463	25865	47177573	47220384	42812	-	0	inside	20	PRKD2
chr19	47220424	47220588	165	*	X14464	25865	47177573	47220384	42812	-	39	upstream	39	PRKD2
chr19	47220721	47220855	135	*	X14465	25865	47177573	47220384	42812	-	336	upstream	336	PRKD2
chr19	47220901	47221020	120	*	X14466	25865	47177573	47220384	42812	-	516	upstream	516	PRKD2
chr19	47248191	47248355	165	*	X14467	79147	47249303	47261832	12530	+	947	upstream	947	FKRP
chr19	47248626	47248760	135	*	X14468	79147	47249303	47261832	12530	+	542	upstream	542	FKRP
chr19	47249061	47249225	165	*	X14469	79147	47249303	47261832	12530	+	77	upstream	77	FKRP
chr19	47250216	47250409	194	*	X14470	29888	47222768	47250251	27484	-	0	overlapStart	0	STRN4
chr19	47291716	47291835	120	*	X14474	6510	47278140	47291842	13703	-	0	inside	6	SLC1A5
chr19	47291851	47291947	97	*	X14475	6510	47278140	47291842	13703	-	8	upstream	8	SLC1A5
chr19	47522995	47523084	90	*	X14488	4861	47523101	47549017	25917	+	16	upstream	16	NPAS1
chr19	47523310	47523774	465	*	X14489	4861	47523101	47549017	25917	+	0	inside	208	NPAS1
chr19	47551299	47551613	315	*	X14496	54958	47549167	47551882	2716	-	0	inside	268	TMEM160
chr19	47552262	47552366	105	*	X14497	54958	47549167	47551882	2716	-	379	upstream	379	TMEM160
chr19	47616607	47616891	285	*	X14505	23211	47567447	47617009	49563	-	0	inside	117	ZC3H4
chr19	47617522	47617625	104	*	X14506	23211	47567447	47617009	49563	-	512	upstream	512	ZC3H4
chr19	47729319	47729334	16	*	X14508	100422899	47730199	47730278	80	+	864	upstream	864	MIR3190
chr19	47729588	47729692	105	*	X14509	100422899	47730199	47730278	80	+	506	upstream	506	MIR3190
chr19	47729978	47730082	105	*	X14510	100422899	47730199	47730278	80	+	116	upstream	116	MIR3190
chr19	47730278	47730397	120	*	X14511	100422899	47730199	47730278	80	+	0	overlapEnd	78	MIR3190
chr19	47730278	47730397	120	*	X14511	100422832	47730201	47730276	76	-	1	upstream	1	MIR3191
chr19	47730488	47730607	120	*	X14512	100422832	47730201	47730276	76	-	211	upstream	211	MIR3191
chr19	47730818	47730967	150	*	X14513	100422832	47730201	47730276	76	-	541	upstream	541	MIR3191
chr19	47731148	47731252	105	*	X14514	100422832	47730201	47730276	76	-	871	upstream	871	MIR3191
chr19	47731464	47731763	300	*	X14515	100422832	47730201	47730276	76	-	1187	upstream	1187	MIR3191
chr19	47759914	47760499	586	*	X14523	26093	47759731	47775210	15480	+	0	inside	182	CCDC9
chr19	47776251	47776400	150	*	X14525	255783	47777659	47778980	1322	+	1258	upstream	1258	INAFM1
chr19	47776521	47776640	120	*	X14526	255783	47777659	47778980	1322	+	1018	upstream	1018	INAFM1
chr19	47777496	47777750	255	*	X14527	255783	47777659	47778980	1322	+	0	overlapStart	0	INAFM1
chr19	47777781	47778155	375	*	X14528	255783	47777659	47778980	1322	+	0	inside	121	INAFM1
chr19	47852573	47852782	210	*	X14531	9704	47852538	47885961	33424	+	0	inside	34	DHX34
chr19	47921942	47922586	645	*	X14532	56917	47906375	47922785	16411	-	0	inside	198	MEIS3
chr19	47922874	47922924	51	*	X14533	56917	47906375	47922785	16411	-	88	upstream	88	MEIS3
chr19	47975169	47975473	305	*	X14543	6543	47931279	47975307	44029	-	0	overlapStart	0	SLC8A2
chr19	47987078	47987197	120	*	X14544	100505681	47987539	48004854	17316	+	341	upstream	341	NAPA-AS1
chr19	47987303	47987467	165	*	X14545	100505681	47987539	48004854	17316	+	71	upstream	71	NAPA-AS1
chr19	47987303	47987467	165	*	X14545	11133	47978400	47987521	9122	-	0	inside	53	KPTN
chr19	48216529	48217083	555	*	X14553	30846	48216601	48246391	29791	+	0	overlapStart	0	EHD2
chr19	48281794	48281913	120	*	X14564	6415	48281842	48287943	6102	+	0	overlapStart	0	SELENOW
chr19	48673937	48674371	435	*	X14568	3978	48618703	48673560	54858	-	376	upstream	376	LIG1
chr19	48824621	48824920	300	*	X14574	93233	48799709	48825191	25483	-	0	inside	270	CCDC114
chr19	48825217	48825306	90	*	X14575	93233	48799709	48825191	25483	-	25	upstream	25	CCDC114
chr19	48828307	48828441	135	*	X14576	2014	48828629	48833810	5182	+	187	upstream	187	EMP3
chr19	48828491	48828655	165	*	X14577	2014	48828629	48833810	5182	+	0	overlapStart	0	EMP3
chr19	48828746	48828865	120	*	X14578	2014	48828629	48833810	5182	+	0	inside	116	EMP3
chr19	48867422	48867751	330	*	X14585	23546	48867651	48879634	11984	+	0	overlapStart	0	SYNGR4
chr19	48867422	48867751	330	*	X14585	55260	48835146	48867186	32041	-	235	upstream	235	TMEM143
chr19	48867992	48868087	96	*	X14586	55260	48835146	48867186	32041	-	805	upstream	805	TMEM143
chr19	48894733	48894867	135	*	X14589	10945	48885827	48894810	8984	-	0	overlapStart	0	KDELR1
chr19	48896670	48896697	28	*	X14590	10945	48885827	48894810	8984	-	1859	upstream	1859	KDELR1
chr19	48896670	48896697	28	*	X14590	2906	48898132	48948188	50057	+	1434	upstream	1434	GRIN2D
chr19	48897163	48897310	148	*	X14591	2906	48898132	48948188	50057	+	821	upstream	821	GRIN2D
chr19	48897668	48897997	330	*	X14592	2906	48898132	48948188	50057	+	134	upstream	134	GRIN2D
chr19	48898016	48898195	180	*	X14593	2906	48898132	48948188	50057	+	0	overlapStart	0	GRIN2D
chr19	49016688	49016807	120	*	X14611	114783	48988528	49016446	27919	-	241	upstream	241	LMTK3
chr19	49017118	49017252	135	*	X14612	114783	48988528	49016446	27919	-	671	upstream	671	LMTK3
chr19	49055334	49055502	169	*	X14613	6820	49055429	49102684	47256	+	0	overlapStart	0	SULT2B1
chr19	49055682	49055816	135	*	X14614	6820	49055429	49102684	47256	+	0	inside	252	SULT2B1
chr19	49122426	49122530	105	*	X14620	56848	49122548	49133974	11427	+	17	upstream	17	SPHK2
chr19	49122426	49122530	105	*	X14620	6141	49118584	49122675	4092	-	0	inside	144	RPL18
chr19	49123086	49123190	105	*	X14621	6141	49118584	49122675	4092	-	410	upstream	410	RPL18
chr19	49139328	49139432	105	*	X14622	653677	49141296	49185502	44207	+	1863	upstream	1863	SEC1P
chr19	49139544	49139678	135	*	X14623	653677	49141296	49185502	44207	+	1617	upstream	1617	SEC1P
chr19	49140633	49140737	105	*	X14624	653677	49141296	49185502	44207	+	558	upstream	558	SEC1P
chr19	49140633	49140737	105	*	X14624	1628	49133817	49140639	6823	-	0	overlapStart	0	DBP
chr19	49141068	49141187	120	*	X14625	653677	49141296	49185502	44207	+	108	upstream	108	SEC1P
chr19	49141068	49141187	120	*	X14625	1628	49133817	49140639	6823	-	428	upstream	428	DBP
chr19	49141413	49141562	150	*	X14626	653677	49141296	49185502	44207	+	0	inside	116	SEC1P
chr19	49141413	49141562	150	*	X14626	1628	49133817	49140639	6823	-	773	upstream	773	DBP
chr19	49141608	49141817	210	*	X14627	1628	49133817	49140639	6823	-	968	upstream	968	DBP
chr19	49149603	49149812	210	*	X14630	770	49141272	49149451	8180	-	151	upstream	151	CA11
chr19	49150113	49150202	90	*	X14631	770	49141272	49149451	8180	-	661	upstream	661	CA11
chr19	49150332	49150451	120	*	X14632	770	49141272	49149451	8180	-	880	upstream	880	CA11
chr19	49223584	49223702	119	*	X14636	284358	49216255	49222976	6722	-	607	upstream	607	MAMSTR
chr19	49224573	49224809	237	*	X14637	284358	49216255	49222976	6722	-	1596	upstream	1596	MAMSTR
chr19	49313825	49314064	240	*	X14640	587	49298319	49314320	16002	-	0	inside	255	BCAT2
chr19	49315388	49315822	435	*	X14641	587	49298319	49314320	16002	-	1067	upstream	1067	BCAT2
chr19	49339762	49340196	435	*	X14645	51171	49316274	49339934	23661	-	0	overlapStart	0	HSD17B14
chr19	49340782	49341111	330	*	X14646	51171	49316274	49339934	23661	-	847	upstream	847	HSD17B14
chr19	49458220	49458324	105	*	X14650	581	49458117	49465055	6939	+	0	inside	102	BAX
chr19	49466503	49466583	81	*	X14653	2512	49468566	49470136	1571	+	1982	upstream	1982	FTL
chr19	49468069	49468383	315	*	X14654	2512	49468566	49470136	1571	+	182	upstream	182	FTL
chr19	49496007	49496126	120	*	X14655	10856	49497156	49519182	22027	+	1029	upstream	1029	RUVBL2
chr19	49497274	49497483	210	*	X14656	10856	49497156	49519182	22027	+	0	inside	117	RUVBL2
chr19	49497274	49497483	210	*	X14656	2997	49471382	49496610	25229	-	663	upstream	663	GYS1
chr19	49521186	49521290	105	*	X14657	3972	49519237	49520347	1111	-	838	upstream	838	LHB
chr19	49522649	49522801	153	*	X14658	101059948	49521505	49522741	1237	-	0	overlapStart	0	LOC101059948
chr19	49560710	49560804	95	*	X14660	94115	49550895	49559852	8958	-	857	upstream	857	CGB8
chr19	49560710	49560804	95	*	X14660	94027	49557531	49561008	3478	-	0	inside	203	CGB7
chr19	49560820	49560924	105	*	X14661	94115	49550895	49559852	8958	-	967	upstream	967	CGB8
chr19	49560820	49560924	105	*	X14661	94027	49557531	49561008	3478	-	0	inside	83	CGB7
chr19	49568062	49568181	120	*	X14663	4909	49558618	49568333	9716	-	0	inside	151	NTF4
chr19	49568422	49568676	255	*	X14664	4909	49558618	49568333	9716	-	88	upstream	88	NTF4
chr19	49575993	49576112	120	*	X14665	3743	49570675	49576198	5524	-	0	inside	85	KCNA7
chr19	49577200	49577304	105	*	X14666	3743	49570675	49576198	5524	-	1001	upstream	1001	KCNA7
chr19	49617782	49617871	90	*	X14667	64130	49617618	49621717	4100	+	0	inside	163	LIN7B
chr19	49622597	49623129	533	*	X14668	8541	49622663	49654280	31618	+	0	overlapStart	0	PPFIA3
chr19	49622597	49623129	533	*	X14668	55150	49621654	49622397	744	-	199	upstream	199	C19orf73
chr19	49660610	49660789	180	*	X14682	3270	49654456	49658681	4226	-	1928	upstream	1928	HRC
chr19	49660610	49660789	180	*	X14682	54795	49661016	49715098	54083	+	226	upstream	226	TRPM4
chr19	49661250	49661459	210	*	X14683	54795	49661016	49715098	54083	+	0	inside	233	TRPM4
chr19	49864941	49865270	330	*	X14687	27120	49866987	49878373	11387	+	1716	upstream	1716	DKKL1
chr19	49865706	49866110	405	*	X14688	27120	49866987	49878373	11387	+	876	upstream	876	DKKL1
chr19	49865706	49866110	405	*	X14688	8463	49843853	49865714	21862	-	0	overlapStart	0	TEAD2
chr19	49866801	49866801	1	*	X14689	27120	49866987	49878373	11387	+	185	upstream	185	DKKL1
chr19	49866801	49866801	1	*	X14689	8463	49843853	49865714	21862	-	1086	upstream	1086	TEAD2
chr19	49867233	49867337	105	*	X14690	27120	49866987	49878373	11387	+	0	inside	245	DKKL1
chr19	49867233	49867337	105	*	X14690	8463	49843853	49865714	21862	-	1518	upstream	1518	TEAD2
chr19	49944605	49944709	105	*	X14697	57030	49932655	49944808	12154	-	0	inside	98	SLC17A7
chr19	49944770	49945234	465	*	X14698	57030	49932655	49944808	12154	-	0	overlapStart	0	SLC17A7
chr19	49945415	49946359	945	*	X14699	57030	49932655	49944808	12154	-	606	upstream	606	SLC17A7
chr19	49956371	49956505	135	*	X14702	126133	49956473	49974305	17833	+	0	overlapStart	0	ALDH16A1
chr19	49956371	49956505	135	*	X14702	55011	49949550	49955115	5566	-	1255	upstream	1255	PIH1D1
chr19	49977597	49977881	285	*	X14703	2323	49977466	49990894	13429	+	0	inside	130	FLT3LG
chr19	49991157	49991276	120	*	X14705	26819	49993223	49993304	82	+	1946	upstream	1946	SNORD32A
chr19	50093455	50093579	125	*	X14714	57479	50094912	50129696	34785	+	1332	upstream	1332	PRR12
chr19	50094335	50094769	435	*	X14715	57479	50094912	50129696	34785	+	142	upstream	142	PRR12
chr19	50094785	50094889	105	*	X14716	57479	50094912	50129696	34785	+	22	upstream	22	PRR12
chr19	50095020	50095139	120	*	X14717	57479	50094912	50129696	34785	+	0	inside	107	PRR12
chr19	50145144	50145180	37	*	X14729	6237	50138552	50143400	4849	-	1743	upstream	1743	RRAS
chr19	50145144	50145180	37	*	X14729	58506	50145382	50161906	16525	+	201	upstream	201	SCAF1
chr19	50167387	50167551	165	*	X14730	83596	50168399	50177173	8775	+	847	upstream	847	BCL2L12
chr19	50167567	50167656	90	*	X14731	83596	50168399	50177173	8775	+	742	upstream	742	BCL2L12
chr19	50167672	50167836	165	*	X14732	83596	50168399	50177173	8775	+	562	upstream	562	BCL2L12
chr19	50168242	50168421	180	*	X14733	83596	50168399	50177173	8775	+	0	overlapStart	0	BCL2L12
chr19	50168437	50168676	240	*	X14734	83596	50168399	50177173	8775	+	0	inside	37	BCL2L12
chr19	50169328	50169462	135	*	X14735	3661	50162826	50169132	6307	-	195	upstream	195	IRF3
chr19	50180579	50180713	135	*	X14736	3276	50180409	50191707	11299	+	0	inside	169	PRMT1
chr19	50269136	50269240	105	*	X14742	160	50270180	50310369	40190	+	939	upstream	939	AP2A1
chr19	50270173	50270277	105	*	X14743	160	50270180	50310369	40190	+	0	overlapStart	0	AP2A1
chr19	50321666	50321785	120	*	X14748	81857	50321536	50342036	20501	+	0	inside	129	MED25
chr19	50354176	50354370	195	*	X14751	53635	50353992	50363999	10008	+	0	inside	183	PTOV1
chr19	50354416	50354835	420	*	X14752	100506033	50341903	50354933	13031	-	0	inside	97	PTOV1-AS1
chr19	50354936	50355055	120	*	X14753	100506033	50341903	50354933	13031	-	2	upstream	2	PTOV1-AS1
chr19	50355101	50355235	135	*	X14754	100506033	50341903	50354933	13031	-	167	upstream	167	PTOV1-AS1
chr19	50381085	50381324	240	*	X14756	84335	50372290	50381613	9324	-	0	inside	288	AKT1S1
chr19	50381621	50381725	105	*	X14757	84335	50372290	50381613	9324	-	7	upstream	7	AKT1S1
chr19	50432798	50432947	150	*	X14759	23636	50410084	50432988	22905	-	0	inside	40	NUP62
chr19	50432798	50432947	150	*	X14759	259307	50390639	50432988	42350	-	0	inside	40	IL4I1
chr19	50433278	50433562	285	*	X14760	23636	50410084	50432988	22905	-	289	upstream	289	NUP62
chr19	50433278	50433562	285	*	X14760	259307	50390639	50432988	42350	-	289	upstream	289	IL4I1
chr19	50433713	50433863	151	*	X14761	23636	50410084	50432988	22905	-	724	upstream	724	NUP62
chr19	50433713	50433863	151	*	X14761	259307	50390639	50432988	42350	-	724	upstream	724	IL4I1
chr19	50706463	50706627	165	*	X14765	79784	50706885	50813801	106917	+	257	upstream	257	MYH14
chr19	50707073	50707192	120	*	X14766	79784	50706885	50813801	106917	+	0	inside	187	MYH14
chr19	50831481	50831521	41	*	X14780	7376	50832949	50886285	53337	+	1427	upstream	1427	NR1H2
chr19	50832332	50832352	21	*	X14781	7376	50832949	50886285	53337	+	596	upstream	596	NR1H2
chr19	50832332	50832352	21	*	X14781	3748	50815199	50832634	17436	-	0	inside	281	KCNC3
chr19	50832830	50832841	12	*	X14782	7376	50832949	50886285	53337	+	107	upstream	107	NR1H2
chr19	50832830	50832841	12	*	X14782	3748	50815199	50832634	17436	-	195	upstream	195	KCNC3
chr19	50833637	50833831	195	*	X14783	3748	50815199	50832634	17436	-	1002	upstream	1002	KCNC3
chr19	50833967	50834797	831	*	X14784	3748	50815199	50832634	17436	-	1332	upstream	1332	KCNC3
chr19	50886988	50887107	120	*	X14788	5424	50887580	50921275	33696	+	472	upstream	472	POLD1
chr19	50887303	50887377	75	*	X14789	5424	50887580	50921275	33696	+	202	upstream	202	POLD1
chr19	50887453	50887632	180	*	X14790	5424	50887580	50921275	33696	+	0	overlapStart	0	POLD1
chr19	50887663	50887992	330	*	X14791	5424	50887580	50921275	33696	+	0	inside	82	POLD1
chr19	50935142	50935456	315	*	X14793	4606	50936160	50969583	33424	+	703	upstream	703	MYBPC2
chr19	50935502	50935771	270	*	X14794	4606	50936160	50969583	33424	+	388	upstream	388	MYBPC2
chr19	50980131	50980250	120	*	X14795	112703	50970045	50980003	9959	-	127	upstream	127	FAM71E1
chr19	51014891	51015250	360	*	X14799	126119	51009254	51014612	5359	-	278	upstream	278	JOSD2
chr19	51070964	51071188	225	*	X14809	94030	51020150	51071302	51153	-	0	inside	113	LRRC4B
chr19	51071519	51071623	105	*	X14810	94030	51020150	51071302	51153	-	216	upstream	216	LRRC4B
chr19	51071736	51071864	129	*	X14811	94030	51020150	51071302	51153	-	433	upstream	433	LRRC4B
chr19	51143002	51143196	195	*	X14813	84258	51125234	51143092	17859	-	0	overlapStart	0	SYT3
chr19	51221345	51221531	187	*	X14829	50944	51165084	51220195	55112	-	1149	upstream	1149	SHANK1
chr19	51221926	51222956	1031	*	X14830	50944	51165084	51220195	55112	-	1730	upstream	1730	SHANK1
chr19	51307237	51307356	120	*	X14836	692204	51305582	51305678	97	-	1558	upstream	1558	SNORD88C
chr19	51307372	51307521	150	*	X14837	692204	51305582	51305678	97	-	1693	upstream	1693	SNORD88C
chr19	51308431	51308595	165	*	X14838	84798	51300961	51307974	7014	-	456	upstream	456	C19orf48
chr19	51415873	51415968	96	*	X14844	9622	51409608	51413994	4387	-	1878	upstream	1878	KLK4
chr19	51568049	51568183	135	*	X14850	26085	51559463	51568367	8905	-	0	inside	183	KLK13
chr19	51568334	51568438	105	*	X14851	26085	51559463	51568367	8905	-	0	overlapStart	0	KLK13
chr19	51568744	51568762	19	*	X14852	26085	51559463	51568367	8905	-	376	upstream	376	KLK13
chr19	51611351	51611500	150	*	X14853	90353	51600863	51611647	10785	-	0	inside	146	CTU1
chr19	51612011	51612130	120	*	X14854	90353	51600863	51611647	10785	-	363	upstream	363	CTU1
chr19	51814683	51814692	10	*	X14855	402665	51815102	51834102	19001	+	409	upstream	409	IGLON5
chr19	51814738	51815106	369	*	X14856	402665	51815102	51834102	19001	+	0	overlapStart	0	IGLON5
chr19	51869566	51869655	90	*	X14864	2109	51848409	51869672	21264	-	0	inside	16	ETFB
chr19	51870046	51870210	165	*	X14865	2109	51848409	51869672	21264	-	373	upstream	373	ETFB
chr19	51870519	51870713	195	*	X14866	2109	51848409	51869672	21264	-	846	upstream	846	ETFB
chr19	51870811	51870975	165	*	X14867	2109	51848409	51869672	21264	-	1138	upstream	1138	ETFB
chr19	51871479	51871658	180	*	X14868	2109	51848409	51869672	21264	-	1806	upstream	1806	ETFB
chr19	51871771	51871995	225	*	X14869	125875	51870352	51872257	1906	-	0	inside	261	CLDND2
chr19	52074630	52074869	240	*	X14872	7728	52074531	52092991	18461	+	0	inside	98	ZNF175
chr19	52194121	52194390	270	*	X14878	407056	52195865	52195934	70	+	1474	upstream	1474	MIR99B
chr19	52194121	52194390	270	*	X14878	406887	52196039	52196117	79	+	1648	upstream	1648	MIRLET7E
chr19	52194647	52194841	195	*	X14879	407056	52195865	52195934	70	+	1023	upstream	1023	MIR99B
chr19	52194647	52194841	195	*	X14879	406887	52196039	52196117	79	+	1197	upstream	1197	MIRLET7E
chr19	52194647	52194841	195	*	X14879	406910	52196507	52196592	86	+	1665	upstream	1665	MIR125A
chr19	52194647	52194841	195	*	X14879	147650	52196593	52208443	11851	+	1751	upstream	1751	SPACA6
chr19	52195022	52195171	150	*	X14880	407056	52195865	52195934	70	+	693	upstream	693	MIR99B
chr19	52195022	52195171	150	*	X14880	406887	52196039	52196117	79	+	867	upstream	867	MIRLET7E
chr19	52195022	52195171	150	*	X14880	406910	52196507	52196592	86	+	1335	upstream	1335	MIR125A
chr19	52195022	52195171	150	*	X14880	147650	52196593	52208443	11851	+	1421	upstream	1421	SPACA6
chr19	52430872	52431006	135	*	X14885	79898	52430688	52449011	18324	+	0	inside	183	ZNF613
chr19	52490618	52490619	2	*	X14886	59348	52467593	52490079	22487	-	538	upstream	538	ZNF350
